trial_id,global_seed,scene_id,scene_seed,planner,trial_seed,success,max_joint_step,mean_joint_step,max_joint_speed_norm,mean_joint_speed_norm,max_joint_acc_norm,mean_joint_acc_norm,max_joint_jerk_norm,mean_joint_jerk_norm,path_length_task,smoothness,min_obstacle_distance,min_ground_clearance,safety_margin,final_error,final_orientation_error
34,42,scene_00_no_obstacle,20260525,rrt_connect,1076,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
35,42,scene_00_no_obstacle,20260525,rrt_connect,1077,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
36,42,scene_00_no_obstacle,20260525,rrt_connect,1078,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
37,42,scene_00_no_obstacle,20260525,rrt_connect,1079,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
38,42,scene_00_no_obstacle,20260525,rrt_connect,1080,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
39,42,scene_00_no_obstacle,20260525,rrt_connect,1081,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
40,42,scene_00_no_obstacle,20260525,rrt_connect,1082,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
41,42,scene_00_no_obstacle,20260525,rrt_connect,1083,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
42,42,scene_00_no_obstacle,20260525,rrt_connect,1084,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
43,42,scene_00_no_obstacle,20260525,rrt_connect,1085,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
44,42,scene_00_no_obstacle,20260525,rrt_connect,1086,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
45,42,scene_00_no_obstacle,20260525,rrt_connect,1087,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
46,42,scene_00_no_obstacle,20260525,rrt_connect,1088,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
47,42,scene_00_no_obstacle,20260525,rrt_connect,1089,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
48,42,scene_00_no_obstacle,20260525,rrt_connect,1090,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
49,42,scene_00_no_obstacle,20260525,rrt_connect,1091,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
0,42,scene_00_no_obstacle,20260525,prm,2042,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
1,42,scene_00_no_obstacle,20260525,prm,2043,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
2,42,scene_00_no_obstacle,20260525,prm,2044,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
3,42,scene_00_no_obstacle,20260525,prm,2045,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
4,42,scene_00_no_obstacle,20260525,prm,2046,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
5,42,scene_00_no_obstacle,20260525,prm,2047,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
6,42,scene_00_no_obstacle,20260525,prm,2048,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
7,42,scene_00_no_obstacle,20260525,prm,2049,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
8,42,scene_00_no_obstacle,20260525,prm,2050,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
9,42,scene_00_no_obstacle,20260525,prm,2051,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
10,42,scene_00_no_obstacle,20260525,prm,2052,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
11,42,scene_00_no_obstacle,20260525,prm,2053,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
12,42,scene_00_no_obstacle,20260525,prm,2054,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
13,42,scene_00_no_obstacle,20260525,prm,2055,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
14,42,scene_00_no_obstacle,20260525,prm,2056,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
15,42,scene_00_no_obstacle,20260525,prm,2057,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
16,42,scene_00_no_obstacle,20260525,prm,2058,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
17,42,scene_00_no_obstacle,20260525,prm,2059,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
18,42,scene_00_no_obstacle,20260525,prm,2060,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
19,42,scene_00_no_obstacle,20260525,prm,2061,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
20,42,scene_00_no_obstacle,20260525,prm,2062,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
21,42,scene_00_no_obstacle,20260525,prm,2063,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
22,42,scene_00_no_obstacle,20260525,prm,2064,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
23,42,scene_00_no_obstacle,20260525,prm,2065,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
24,42,scene_00_no_obstacle,20260525,prm,2066,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
25,42,scene_00_no_obstacle,20260525,prm,2067,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
26,42,scene_00_no_obstacle,20260525,prm,2068,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
27,42,scene_00_no_obstacle,20260525,prm,2069,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
28,42,scene_00_no_obstacle,20260525,prm,2070,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
29,42,scene_00_no_obstacle,20260525,prm,2071,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
30,42,scene_00_no_obstacle,20260525,prm,2072,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
31,42,scene_00_no_obstacle,20260525,prm,2073,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
32,42,scene_00_no_obstacle,20260525,prm,2074,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
33,42,scene_00_no_obstacle,20260525,prm,2075,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
34,42,scene_00_no_obstacle,20260525,prm,2076,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
35,42,scene_00_no_obstacle,20260525,prm,2077,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
36,42,scene_00_no_obstacle,20260525,prm,2078,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
37,42,scene_00_no_obstacle,20260525,prm,2079,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
38,42,scene_00_no_obstacle,20260525,prm,2080,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
39,42,scene_00_no_obstacle,20260525,prm,2081,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
40,42,scene_00_no_obstacle,20260525,prm,2082,True,0.04445566622423637,0.04445566622423583,0.04445566622423637,0.04445566622423583,1.0706603116298291e-15,5.426455178931241e-16,2.1413206232596582e-15,1.01042860997401e-15,0.8151784334708557,4.22252395657677e-14,inf,0.002999999999999989,inf,1.1721505415132563e-12,0.0
